id;preco
13518783164498355150900635905895481162;107805.65301690788
299896161723793383246777788797566040330;118655.63334017573
316180649972302128246133616457018378621;246612.7081200439
222527157104148385909188217274642813298;126877.35821751945
160460343059850745858546502614838368036;140117.3142629826
262727202368986244371977784343233436999;101168.89965082148
254093764205800086330999281077926851120;258010.8503693284
26118184613036116787803832945215674478;141500.14622374612
216524630140335566712794225427064313;154665.6092694474
185631381169816366226494379020452029389;200028.01853414395
193325654448132563278364141820152041311;161550.69739176036
238917637717691361625086479663492481749;81680.6799212874
55430829679256880238551444522175018156;106146.1164695991
215317645068876070368783807654911699750;241417.5091816031
81597227204971961501733390453078413740;156772.41029048414
144896666825908872755051834814298387194;117808.64826779054
184599608599423525451999366981389806783;242110.11902232133
332523842755767369964829329030378044388;130320.3665247455
115343777354602647202140618045743635008;150208.2073292612
20757170217235469489036110086071917277;132378.33243379663
185526399598537813925895625787601650168;86619.8083201261
60658042813489826886245400795986219027;140456.77558245926
252469656136469704862465423825396909961;260620.23736793338
144289133420257677937750963126363910239;51189.28386674591
286704706212186527658783613441315754259;125193.6503462979
104788498292328609834480593297039083847;115956.9038453595
83091551517048057678460117003997132666;241739.24006262684
253819240599250454081144283787356606601;104875.10560333953
47552100267769170589122325402191982347;144111.7662770116
143932540867090135955180920741784357244;158708.29900147536
196345985565471044954698780677909306202;123105.74365766205
244792708737468723430839923035345593106;80834.3161080585
84589940414664494482357035061818012137;119309.36469235172
272199586960887794853261858460695880945;124059.61594229769
49959439507026713714422386346459644032;110890.03092285206
281026519311657672970881937258693325762;83550.50154265054
93074564150014753673961081882123830374;157546.3265489011
26728401390792884431172378844166640182;158986.0599471915
188211565885838356078706489204052877949;78216.71588628128
72487946181948797581370306862646034491;139088.93346468886
228864048115975611203958077134700148633;126908.89125963087
112454259487642510247400972640243226784;75349.50278973317
222663295482952330188872827964862490542;69645.44719458165
174300102534868734265445704595501072047;125985.89856909316
65616068149477861830943576277231644996;138279.14968291862
12512429268260634755522419284910697215;277601.50912518275
336344009530167442733355949279054127993;44922.889270032094
79522286518792634854353998912967788405;114163.54728877223
82689802293775881487902613650793199776;148330.87013750875
145087209205382180995284342956932775590;120250.2082251193
148379644220249469735831915363404593938;127166.14515317889
81783415914068556337040372580510327746;108838.37743506001
17392005129747944984443660408573750669;81984.62679679794
221003909581330971303914733428302885356;210006.3501538359
32270994133870633595828638411924379558;131177.28416679593
44743423162474884539743903954385097896;118219.14141763319
256739781367016694034266877805520625472;178000.9893422867
102069821313289958956134954896763391138;81425.57327179456
295239204594155572903470420706758961711;119986.79266116882
217043924033496343963491521400562422856;123060.73166317292
230630223901851276472648163541398202700;76688.47869698229
228794583325189840821498523768389390979;81020.09402526278
226883211751919793077312253417502568887;129303.8328774648
178727794896076301413017290746899811351;95464.82352889262
233324434070255280697734700180958891999;137267.3285759117
120196782885257163651164953359063822616;54844.171361811095
307587965035124177469706843302286678852;118771.68563393295
147918433942232310306879997092064646229;93645.70743382964
322862357217576382174561616320866894896;123881.11450053418
239523402888574028389406143855331971634;284994.6035845452
113509983214540261664688743850173663995;93964.20896261685
109891169875096641331353504149265117244;146144.8882936959
14047284765259674200352849951505593080;128751.41443064438
185048785858081984334746723407963750558;179351.5665297148
233408161489868303803711823496315975517;37552.5615707119
271868823659695867806389462405507434039;114890.12999101933
234266752075173490649523075655294035700;127249.65526209737
135193714861901808768224625797727405125;117727.03021861192
65383514239248595231552479759479421653;127677.10490193959
763500554236946546082152173974002095;110481.38682988119
263071556455718053803505933844459615897;121630.12441953755
251187863725990533753089128740859478739;54612.537003236954
254288424794027625207128200628830798586;253902.13988727226
286319605986498380547161295324785273852;212067.32964256578
18156444762146185587945140921021289232;81138.17385665746
132399590521100913284690334248594447552;140479.5854820344
103484450878268999171337512911053865440;291533.72127977473
3912270241651523146374566983699340012;187206.1229717262
289442719100949424990356122406061188257;152596.6974314266
78107569099680024366542029001316825040;118365.76512253004
35630579392702895703343792092821020757;123443.57811878962
180495442974534219664033650975071179678;111986.19126488184
310808003231123687601982759789167595573;106148.4990545853
281412885789869246852489114984059535931;118737.54187307335
115834922999693545296191213987693964898;84959.33302812553
5731801982113473737231393645963779999;94216.30826948518
256716164818036322373140286568690396129;160233.7160034437
287091925155434474451326927701130603179;136020.71513430288
34260218896401614964439670738816901101;74512.35138105444
129711525134942617432200032446355408594;86703.73001825462
63813447393601008165654825811986411111;122265.47142626776
233957718806307342910872106898233148735;127816.30984080644
138508589382193076883186189654019084427;129014.59723893454
171762617476835661595108367117122969376;93144.32111049053
7122736344425113322294078330615663312;74006.61917623381
32931879047335602142815671990698948947;67132.69345511566
230483121396274655509988841957998046697;145925.18909333236
315766672381283490639653109260892751611;129015.76368038103
301104161774368724925476221283740970391;69422.74697345585
227510606246395701960366267332503216714;105368.69979560265
228659121972304442863099815886729581779;135091.28157368943
68086809059173658965599732460689150208;146032.03892929884
169041392389609942283143480484429958744;65026.19992796494
149581053128777628511664656027161538796;113501.16628481964
66252420228989686258481184814476626799;223827.93774920874
262859967351480229982146627310415934358;125887.00374638164
317829998963593347122303395131613360494;118509.73934874656
24887841704125448157191892411715521315;147115.48993426366
230199425899098091542244974035896211783;169690.32851124075
74011957647759301081569160773746930781;269744.53741114447
144733803448319336946178686862337261379;112365.53144043496
142405383752199423425786993458884627343;146610.79405776327
173324636074769296529189625730653285809;129079.71373450817
155561347177954121142041908188975524664;208401.63167540042
86026435063413102427450773798842306387;108682.12852410287
229257356284378921190587377871031567334;48448.315037021945
249214025842220849314985638373204146912;129147.93411566614
83473208885390680674963932777363338591;126547.02851780358
180580369832354477560560602690825188300;121041.22066462958
259490022068441742630539072459542535148;144319.5427036522
120796267956232721185119513957760631683;289706.66336661426
241430542672617103205615601633306372934;192384.8048698193
53091847780640456849632756954612576434;144308.30794707048
171977066567630375608946040261692762526;135893.61652804803
201914625874463660453645362442088079106;134195.4307936824
84059384063449374632880341259583908854;136035.3678742205
328387208591072585760315241990965355447;226003.4424554698
17154426494022331794126934878064958948;283461.76967818243
192000139416378047888346422176422040661;122447.0211377774
180081646479210699334128198669796160399;128348.7359942402
253986101323166575416961447245174692901;106740.10803425452
82036269311688064017582673374303244526;150508.2822938526
333919908274208141229966147873771212013;130307.61791767264
313704772228414954684896419439906454998;137466.28067175762
215781134391040786413193932814799270790;89054.4017434885
323576127340260635108064420738794619615;150278.60869721705
21266736316299428255003871822385501006;126441.70241317904
186277892327196401769009247007141845185;236522.11039997972
118653739393882803347822121960128540090;113110.6416639159
178402222675267324741137977644713188119;99016.42796199025
14111625130403982018582213981963028060;223770.01898658226
325687469192316037825715120219693138391;78572.20091624015
338873463459304189674358773507615464140;121662.04962653127
245440709240117885881946071499467553000;134108.81847377037
3992284778362807624983933766586748960;116517.25639547942
177917688273646190120585781998870609412;135744.47335264215
307183333739200840624177841605072041043;137348.38254048803
335470794133402209198153397416379022899;135136.16673635042
203204241445015520264242319199812317633;112617.15769867404
134385257647410245621873088337082618012;135765.87692736657
6540687257921476537365937337199234069;129723.5205411091
203239807831030319375520809440266391745;87681.25719874022
39376528018535015868934510381824165952;302796.8636075167
333342898325227485720191018314201595565;94513.57936496162
